もえう,1345,1345,10000,名詞,一般,*,*,*,*,もえう,モエウ,モエウ,0/3,*,も[えう
もえ,1345,1345,10000,名詞,一般,*,*,*,*,もえ,モエ,モエ,1/2,*,も]え
もいら,1345,1345,10000,名詞,一般,*,*,*,*,もいら,モイラ,モイラ,0/3,*,も[いら
もい,1345,1345,10000,名詞,一般,*,*,*,*,もい,モイ,モイ,1/2,*,も]い
もあな,1345,1345,10000,名詞,一般,*,*,*,*,もあな,モアナ,モアナ,0/3,*,も[あな
もあ,1345,1345,10000,名詞,一般,*,*,*,*,もあ,モア,モア,1/2,*,も]あ
めん,1345,1345,10000,名詞,一般,*,*,*,*,めん,メン,メン,1/2,*,め]ん
めろん,1345,1345,10000,名詞,一般,*,*,*,*,めろん,メロン,メロン,1/3,*,め]ろん
めろこ,1345,1345,10000,名詞,一般,*,*,*,*,めろこ,メロコ,メロコ,0/3,*,め[ろこ
めるも,1345,1345,10000,名詞,一般,*,*,*,*,めるも,メルモ,メルモ,0/3,*,め[るも
めるほ,1345,1345,10000,名詞,一般,*,*,*,*,めるほ,メルホ,メルホ,0/3,*,め[るほ
めるしー,1345,1345,10000,名詞,一般,*,*,*,*,めるしー,メルシー,メルシー,0/4,*,め[るしー
める,1345,1345,10000,名詞,一般,*,*,*,*,める,メル,メル,1/2,*,め]る
めりか,1345,1345,10000,名詞,一般,*,*,*,*,めりか,メリカ,メリカ,1/3,*,め]りか
めりぃ,1345,1345,10000,名詞,一般,*,*,*,*,めりぃ,メリィ,メリィ,0/2,*,め[りイ
めりあ,1345,1345,10000,名詞,一般,*,*,*,*,めりあ,メリア,メリア,0/3,*,め[りあ
めり,1345,1345,10000,名詞,一般,*,*,*,*,めり,メリ,メリ,1/2,*,め]り
めゆ,1345,1345,10000,名詞,一般,*,*,*,*,めゆ,メユ,メユ,1/2,*,め]ゆ
めもり,1345,1345,10000,名詞,一般,*,*,*,*,めもり,メモリ,メモリ,0/3,*,め[もり
めめち,1345,1345,10000,名詞,一般,*,*,*,*,めめち,メメチ,メメチ,1/3,*,め]めち
めめ,1345,1345,10000,名詞,一般,*,*,*,*,めめ,メメ,メメ,1/2,*,め]め
めみ,1345,1345,10000,名詞,一般,*,*,*,*,めみ,メミ,メミ,1/2,*,め]み
めぶき,1345,1345,10000,名詞,一般,*,*,*,*,めぶき,メブキ,メブキ,0/3,*,め[ぶき
めびな,1345,1345,10000,名詞,一般,*,*,*,*,めびな,メビナ,メビナ,1/3,*,め]びな
めばえ,1345,1345,10000,名詞,一般,*,*,*,*,めばえ,メバエ,メバエ,0/3,*,め[ばえ
めのら,1345,1345,10000,名詞,一般,*,*,*,*,めのら,メノラ,メノラ,1/3,*,め]のら
めなみ,1345,1345,10000,名詞,一般,*,*,*,*,めなみ,メナミ,メナミ,0/3,*,め[なみ
めつゐ,1345,1345,10000,名詞,一般,*,*,*,*,めつゐ,メツヰ,メツヰ,0/3,*,め[つゐ
めだか,1345,1345,10000,名詞,一般,*,*,*,*,めだか,メダカ,メダカ,0/3,*,め[だか
めしべ,1345,1345,10000,名詞,一般,*,*,*,*,めしべ,メシベ,メシベ,1/3,*,め]しべ
めけ,1345,1345,10000,名詞,一般,*,*,*,*,めけ,メケ,メケ,1/2,*,め]け
めぐる,1345,1345,10000,名詞,一般,*,*,*,*,めぐる,メグル,メグル,0/3,*,め[ぐる
めぐり,1345,1345,10000,名詞,一般,*,*,*,*,めぐり,メグリ,メグリ,0/3,*,め[ぐり
めぐむ,1345,1345,10000,名詞,一般,*,*,*,*,めぐむ,メグム,メグム,0/3,*,め[ぐむ
めぐみ,1345,1345,10000,名詞,一般,*,*,*,*,めぐみ,メグミ,メグミ,0/3,*,め[ぐみ
めぐの,1345,1345,10000,名詞,一般,*,*,*,*,めぐの,メグノ,メグノ,1/3,*,め]ぐの
めぐな,1345,1345,10000,名詞,一般,*,*,*,*,めぐな,メグナ,メグナ,1/3,*,め]ぐな
めぐ,1345,1345,10000,名詞,一般,*,*,*,*,めぐ,メグ,メグ,1/2,*,め]ぐ
めがん,1345,1345,10000,名詞,一般,*,*,*,*,めがん,メガン,メガン,0/3,*,め[がん
めが,1345,1345,10000,名詞,一般,*,*,*,*,めが,メガ,メガ,1/2,*,め]が
めえり,1345,1345,10000,名詞,一般,*,*,*,*,めえり,メエリ,メエリ,0/3,*,め[えり
めいわ,1345,1345,10000,名詞,一般,*,*,*,*,めいわ,メイワ,メイワ,1/3,*,め]いわ
めいる,1345,1345,10000,名詞,一般,*,*,*,*,めいる,メイル,メイル,0/3,*,め[いる
めいさ,1345,1345,10000,名詞,一般,*,*,*,*,めいさ,メイサ,メイサ,0/3,*,め[いさ
めいこ,1345,1345,10000,名詞,一般,*,*,*,*,めいこ,メイコ,メイコ,1/3,*,め]いこ
めい,1345,1345,10000,名詞,一般,*,*,*,*,めい,メイ,メイ,1/2,*,め]い
むる,1345,1345,10000,名詞,一般,*,*,*,*,むる,ムル,ムル,1/2,*,む]る
むり,1345,1345,10000,名詞,一般,*,*,*,*,むり,ムリ,ムリ,1/2,*,む]り
むらゑ,1345,1345,10000,名詞,一般,*,*,*,*,むらゑ,ムラヱ,ムラヱ,0/3,*,む[らゑ
むらさき,1345,1345,10000,名詞,一般,*,*,*,*,むらさき,ムラサキ,ムラサキ,2/4,*,む[ら]さき
むらえ,1345,1345,10000,名詞,一般,*,*,*,*,むらえ,ムラエ,ムラエ,0/3,*,む[らえ
むら,1345,1345,10000,名詞,一般,*,*,*,*,むら,ムラ,ムラ,1/2,*,む]ら
むめを,1345,1345,10000,名詞,一般,*,*,*,*,むめを,ムメヲ,ムメヲ,1/3,*,む]めを
むめよ,1345,1345,10000,名詞,一般,*,*,*,*,むめよ,ムメヨ,ムメヨ,0/3,*,む[めよ
むめの,1345,1345,10000,名詞,一般,*,*,*,*,むめの,ムメノ,ムメノ,1/3,*,む]めの
むめお,1345,1345,10000,名詞,一般,*,*,*,*,むめお,ムメオ,ムメオ,1/3,*,む]めお
むめ,1345,1345,10000,名詞,一般,*,*,*,*,むめ,ムメ,ムメ,1/2,*,む]め
むむ,1345,1345,10000,名詞,一般,*,*,*,*,むむ,ムム,ムム,1/2,*,む]む
むにか,1345,1345,10000,名詞,一般,*,*,*,*,むにか,ムニカ,ムニカ,0/3,*,む[にか
むな,1345,1345,10000,名詞,一般,*,*,*,*,むな,ムナ,ムナ,1/2,*,む]な
むどう,1345,1345,10000,名詞,一般,*,*,*,*,むどう,ムドウ,ムドウ,1/3,*,む]どう
むつを,1345,1345,10000,名詞,一般,*,*,*,*,むつを,ムツヲ,ムツヲ,1/3,*,む]つを
むつゑ,1345,1345,10000,名詞,一般,*,*,*,*,むつゑ,ムツヱ,ムツヱ,0/3,*,む[つゑ
むつよ,1345,1345,10000,名詞,一般,*,*,*,*,むつよ,ムツヨ,ムツヨ,1/3,*,む]つよ
むつみ,1345,1345,10000,名詞,一般,*,*,*,*,むつみ,ムツミ,ムツミ,0/3,*,む[つみ
むつの,1345,1345,10000,名詞,一般,*,*,*,*,むつの,ムツノ,ムツノ,1/3,*,む]つの
むつき,1345,1345,10000,名詞,一般,*,*,*,*,むつき,ムツキ,ムツキ,1/3,*,む]つき
むつ,1345,1345,10000,名詞,一般,*,*,*,*,むつ,ムツ,ムツ,1/2,*,む]つ
むすぶ,1345,1345,10000,名詞,一般,*,*,*,*,むすぶ,ムスブ,ムスブ,0/3,*,む[すぶ
むすひ,1345,1345,10000,名詞,一般,*,*,*,*,むすひ,ムスヒ,ムスヒ,0/3,*,む[すひ
むじか,1345,1345,10000,名詞,一般,*,*,*,*,むじか,ムジカ,ムジカ,1/3,*,む]じか
むしゅこ,1345,1345,10000,名詞,一般,*,*,*,*,むしゅこ,ムシュコ,ムシュコ,1/3,*,む[し]ユこ
むぎ,1345,1345,10000,名詞,一般,*,*,*,*,むぎ,ムギ,ムギ,1/2,*,む]ぎ
むかな,1345,1345,10000,名詞,一般,*,*,*,*,むかな,ムカナ,ムカナ,0/3,*,む[かな
むいみ,1345,1345,10000,名詞,一般,*,*,*,*,むいみ,ムイミ,ムイミ,0/3,*,む[いみ
みーは,1345,1345,10000,名詞,一般,*,*,*,*,みーは,ミーハ,ミーハ,0/3,*,み[ーは
みーな,1345,1345,10000,名詞,一般,*,*,*,*,みーな,ミーナ,ミーナ,0/3,*,み[ーな
みーこ,1345,1345,10000,名詞,一般,*,*,*,*,みーこ,ミーコ,ミーコ,0/3,*,み[ーこ
みんね,1345,1345,10000,名詞,一般,*,*,*,*,みんね,ミンネ,ミンネ,0/3,*,み[んね
みんと,1345,1345,10000,名詞,一般,*,*,*,*,みんと,ミント,ミント,0/3,*,み[んと
みんつ,1345,1345,10000,名詞,一般,*,*,*,*,みんつ,ミンツ,ミンツ,0/3,*,み[んつ
みんく,1345,1345,10000,名詞,一般,*,*,*,*,みんく,ミンク,ミンク,1/3,*,み]んく
みんき,1345,1345,10000,名詞,一般,*,*,*,*,みんき,ミンキ,ミンキ,0/3,*,み[んき
みん,1345,1345,10000,名詞,一般,*,*,*,*,みん,ミン,ミン,1/2,*,み]ん
みを,1345,1345,10000,名詞,一般,*,*,*,*,みを,ミヲ,ミヲ,1/2,*,み]を
みゑ,1345,1345,10000,名詞,一般,*,*,*,*,みゑ,ミヱ,ミヱ,1/2,*,み]ゑ
みわこ,1345,1345,10000,名詞,一般,*,*,*,*,みわこ,ミワコ,ミワコ,0/3,*,み[わこ
みわ,1345,1345,10000,名詞,一般,*,*,*,*,みわ,ミワ,ミワ,1/2,*,み]わ
みろり,1345,1345,10000,名詞,一般,*,*,*,*,みろり,ミロリ,ミロリ,0/3,*,み[ろり
みろ,1345,1345,10000,名詞,一般,*,*,*,*,みろ,ミロ,ミロ,1/2,*,み]ろ
みれん,1345,1345,10000,名詞,一般,*,*,*,*,みれん,ミレン,ミレン,0/3,*,み[れん
みれな,1345,1345,10000,名詞,一般,*,*,*,*,みれな,ミレナ,ミレナ,0/3,*,み[れな
みれいゆ,1345,1345,10000,名詞,一般,*,*,*,*,みれいゆ,ミレイユ,ミレイユ,0/4,*,み[れいゆ
みれいな,1345,1345,10000,名詞,一般,*,*,*,*,みれいな,ミレイナ,ミレイナ,2/4,*,み[れ]いな
みれい,1345,1345,10500,名詞,一般,*,*,*,*,みれい,ミレイ,ミレイ,1/3,*,み]れい
みれ,1345,1345,10000,名詞,一般,*,*,*,*,みれ,ミレ,ミレ,1/2,*,み]れ
みるん,1345,1345,10000,名詞,一般,*,*,*,*,みるん,ミルン,ミルン,0/3,*,み[るん
みるる,1345,1345,10000,名詞,一般,*,*,*,*,みるる,ミルル,ミルル,0/3,*,み[るる
みるり,1345,1345,10000,名詞,一般,*,*,*,*,みるり,ミルリ,ミルリ,0/3,*,み[るり
みるほ,1345,1345,10000,名詞,一般,*,*,*,*,みるほ,ミルホ,ミルホ,0/3,*,み[るほ
みるて,1345,1345,10000,名詞,一般,*,*,*,*,みるて,ミルテ,ミルテ,0/3,*,み[るて
みるく,1345,1345,10000,名詞,一般,*,*,*,*,みるく,ミルク,ミルク,1/3,*,み]るく
みるき,1345,1345,10000,名詞,一般,*,*,*,*,みるき,ミルキ,ミルキ,0/3,*,み[るき
みるか,1345,1345,10000,名詞,一般,*,*,*,*,みるか,ミルカ,ミルカ,0/3,*,み[るか
みるあ,1345,1345,10000,名詞,一般,*,*,*,*,みるあ,ミルア,ミルア,0/3,*,み[るあ
みる,1345,1345,10000,名詞,一般,*,*,*,*,みる,ミル,ミル,1/2,*,み]る
みりん,1345,1345,10000,名詞,一般,*,*,*,*,みりん,ミリン,ミリン,0/3,*,み[りん
みりす,1345,1345,10000,名詞,一般,*,*,*,*,みりす,ミリス,ミリス,1/3,*,み]りす
みりか,1345,1345,10000,名詞,一般,*,*,*,*,みりか,ミリカ,ミリカ,1/3,*,み]りか
みりあん,1345,1345,10000,名詞,一般,*,*,*,*,みりあん,ミリアン,ミリアン,0/4,*,み[りあん
みりあ,1345,1345,10500,名詞,一般,*,*,*,*,みりあ,ミリア,ミリア,0/3,*,み[りあ
みり,1345,1345,10000,名詞,一般,*,*,*,*,みり,ミリ,ミリ,1/2,*,み]り
みらん,1345,1345,10000,名詞,一般,*,*,*,*,みらん,ミラン,ミラン,0/3,*,み[らん
みらの,1345,1345,10000,名詞,一般,*,*,*,*,みらの,ミラノ,ミラノ,0/3,*,み[らの
みらい,1345,1345,10000,名詞,一般,*,*,*,*,みらい,ミライ,ミライ,1/3,*,み]らい
みら,1345,1345,10000,名詞,一般,*,*,*,*,みら,ミラ,ミラ,1/2,*,み]ら
みよん,1345,1345,10000,名詞,一般,*,*,*,*,みよん,ミヨン,ミヨン,0/3,*,み[よん
みよゑ,1345,1345,10000,名詞,一般,*,*,*,*,みよゑ,ミヨヱ,ミヨヱ,1/3,*,み]よゑ
みより,1345,1345,10000,名詞,一般,*,*,*,*,みより,ミヨリ,ミヨリ,0/3,*,み[より
みよひ,1345,1345,10000,名詞,一般,*,*,*,*,みよひ,ミヨヒ,ミヨヒ,0/3,*,み[よひ
みよね,1345,1345,10000,名詞,一般,*,*,*,*,みよね,ミヨネ,ミヨネ,0/3,*,み[よね
みよし,1345,1345,10000,名詞,一般,*,*,*,*,みよし,ミヨシ,ミヨシ,0/3,*,み[よし
みよか,1345,1345,10000,名詞,一般,*,*,*,*,みよか,ミヨカ,ミヨカ,0/3,*,み[よか
みよ,1345,1345,10000,名詞,一般,*,*,*,*,みよ,ミヨ,ミヨ,1/2,*,み]よ
みゆる,1345,1345,10000,名詞,一般,*,*,*,*,みゆる,ミユル,ミユル,1/3,*,み]ゆる
みゆり,1345,1345,10000,名詞,一般,*,*,*,*,みゆり,ミユリ,ミユリ,1/3,*,み]ゆり
みゆみ,1345,1345,10000,名詞,一般,*,*,*,*,みゆみ,ミユミ,ミユミ,1/3,*,み]ゆみ
みゆな,1345,1345,10000,名詞,一般,*,*,*,*,みゆな,ミユナ,ミユナ,1/3,*,み]ゆな
みゆづ,1345,1345,10000,名詞,一般,*,*,*,*,みゆづ,ミユヅ,ミユヅ,0/3,*,み[ゆづ
みゆず,1345,1345,10000,名詞,一般,*,*,*,*,みゆず,ミユズ,ミユズ,0/3,*,み[ゆず
みゆし,1345,1345,10000,名詞,一般,*,*,*,*,みゆし,ミユシ,ミユシ,1/3,*,み]ゆし
みゆき,1345,1345,10000,名詞,一般,*,*,*,*,みゆき,ミユキ,ミユキ,0/3,*,み[ゆき
みゆか,1345,1345,10000,名詞,一般,*,*,*,*,みゆか,ミユカ,ミユカ,1/3,*,み]ゆか
みゆう,1345,1345,10000,名詞,一般,*,*,*,*,みゆう,ミユウ,ミユウ,1/3,*,み]ゆう
みゆ,1345,1345,10000,名詞,一般,*,*,*,*,みゆ,ミユ,ミユ,1/2,*,み]ゆ
みゅー,1345,1345,10000,名詞,一般,*,*,*,*,みゅー,ミュー,ミュー,0/2,*,み[ユー
みゅん,1345,1345,10000,名詞,一般,*,*,*,*,みゅん,ミュン,ミュン,1/2,*,み]ユん
みゅゆ,1345,1345,10000,名詞,一般,*,*,*,*,みゅゆ,ミュユ,ミュユ,1/2,*,み]ユゆ
みゅう,1345,1345,10000,名詞,一般,*,*,*,*,みゅう,ミュウ,ミュウ,1/2,*,み]ユう
みやゑ,1345,1345,10000,名詞,一般,*,*,*,*,みやゑ,ミヤヱ,ミヤヱ,1/3,*,み]やゑ
みやまち,1345,1345,10000,名詞,一般,*,*,*,*,みやまち,ミヤマチ,ミヤマチ,2/4,*,み[や]まち
みやま,1345,1345,10500,名詞,一般,*,*,*,*,みやま,ミヤマ,ミヤマ,0/3,*,み[やま
みやび,1345,1345,10000,名詞,一般,*,*,*,*,みやび,ミヤビ,ミヤビ,1/3,*,み]やび
みやの,1345,1345,10000,名詞,一般,*,*,*,*,みやの,ミヤノ,ミヤノ,0/3,*,み[やの
みやじ,1345,1345,10000,名詞,一般,*,*,*,*,みやじ,ミヤジ,ミヤジ,0/3,*,み[やじ
みやこ,1345,1345,10000,名詞,一般,*,*,*,*,みやこ,ミヤコ,ミヤコ,0/3,*,み[やこ
みやき,1345,1345,10000,名詞,一般,*,*,*,*,みやき,ミヤキ,ミヤキ,1/3,*,み]やき
みやえ,1345,1345,10000,名詞,一般,*,*,*,*,みやえ,ミヤエ,ミヤエ,1/3,*,み]やえ
みや,1345,1345,10000,名詞,一般,*,*,*,*,みや,ミヤ,ミヤ,1/2,*,み]や
みもり,1345,1345,10000,名詞,一般,*,*,*,*,みもり,ミモリ,ミモリ,1/3,*,み]もり
みもざ,1345,1345,10000,名詞,一般,*,*,*,*,みもざ,ミモザ,ミモザ,0/3,*,み[もざ
みむね,1345,1345,10000,名詞,一般,*,*,*,*,みむね,ミムネ,ミムネ,0/3,*,み[むね
みみみ,1345,1345,10000,名詞,一般,*,*,*,*,みみみ,ミミミ,ミミミ,0/3,*,み[みみ
みみこ,1345,1345,10000,名詞,一般,*,*,*,*,みみこ,ミミコ,ミミコ,1/3,*,み]みこ
みみあ,1345,1345,10000,名詞,一般,*,*,*,*,みみあ,ミミア,ミミア,0/3,*,み[みあ
みみ,1345,1345,10000,名詞,一般,*,*,*,*,みみ,ミミ,ミミ,1/2,*,み]み
みまや,1345,1345,10000,名詞,一般,*,*,*,*,みまや,ミマヤ,ミマヤ,1/3,*,み]まや
みまき,1345,1345,10000,名詞,一般,*,*,*,*,みまき,ミマキ,ミマキ,1/3,*,み]まき
みま,1345,1345,10000,名詞,一般,*,*,*,*,みま,ミマ,ミマ,1/2,*,み]ま
みぽりん,1345,1345,10000,名詞,一般,*,*,*,*,みぽりん,ミポリン,ミポリン,2/4,*,み[ぽ]りん
みほろ,1345,1345,10000,名詞,一般,*,*,*,*,みほろ,ミホロ,ミホロ,1/3,*,み]ほろ
みほり,1345,1345,10000,名詞,一般,*,*,*,*,みほり,ミホリ,ミホリ,1/3,*,み]ほり
みほの,1345,1345,10000,名詞,一般,*,*,*,*,みほの,ミホノ,ミホノ,1/3,*,み]ほの
みほな,1345,1345,10000,名詞,一般,*,*,*,*,みほな,ミホナ,ミホナ,1/3,*,み]ほな
みほし,1345,1345,10000,名詞,一般,*,*,*,*,みほし,ミホシ,ミホシ,1/3,*,み]ほし
みほこ,1345,1345,10000,名詞,一般,*,*,*,*,みほこ,ミホコ,ミホコ,1/3,*,み]ほこ
みほき,1345,1345,10000,名詞,一般,*,*,*,*,みほき,ミホキ,ミホキ,1/3,*,み]ほき
みほ,1345,1345,10000,名詞,一般,*,*,*,*,みほ,ミホ,ミホ,1/2,*,み]ほ
みぶこ,1345,1345,10000,名詞,一般,*,*,*,*,みぶこ,ミブコ,ミブコ,1/3,*,み]ぶこ
みぶき,1345,1345,10000,名詞,一般,*,*,*,*,みぶき,ミブキ,ミブキ,0/3,*,み[ぶき
みふゆ,1345,1345,10000,名詞,一般,*,*,*,*,みふゆ,ミフユ,ミフユ,0/3,*,み[ふゆ
みふね,1345,1345,10000,名詞,一般,*,*,*,*,みふね,ミフネ,ミフネ,1/3,*,み]ふね
みふ,1345,1345,10000,名詞,一般,*,*,*,*,みふ,ミフ,ミフ,1/2,*,み]ふ
みひろ,1345,1345,10000,名詞,一般,*,*,*,*,みひろ,ミヒロ,ミヒロ,1/3,*,み]ひろ
みはる,1345,1345,10000,名詞,一般,*,*,*,*,みはる,ミハル,ミハル,0/3,*,み[はる
みはや,1345,1345,10000,名詞,一般,*,*,*,*,みはや,ミハヤ,ミハヤ,1/3,*,み]はや
みはね,1345,1345,10000,名詞,一般,*,*,*,*,みはね,ミハネ,ミハネ,0/3,*,み[はね
みはな,1345,1345,10000,名詞,一般,*,*,*,*,みはな,ミハナ,ミハナ,1/3,*,み]はな
みは,1345,1345,10000,名詞,一般,*,*,*,*,みは,ミハ,ミハ,1/2,*,み]は
みのん,1345,1345,10000,名詞,一般,*,*,*,*,みのん,ミノン,ミノン,0/3,*,み[のん
みのを,1345,1345,10000,名詞,一般,*,*,*,*,みのを,ミノヲ,ミノヲ,0/3,*,み[のを
みのゑ,1345,1345,10000,名詞,一般,*,*,*,*,みのゑ,ミノヱ,ミノヱ,1/3,*,み]のゑ
みのる,1345,1345,10000,名詞,一般,*,*,*,*,みのる,ミノル,ミノル,0/3,*,み[のる
みのり,1345,1345,10000,名詞,一般,*,*,*,*,みのり,ミノリ,ミノリ,0/3,*,み[のり
みのもんた,1345,1345,10000,名詞,一般,*,*,*,*,みのもんた,ミノモンタ,ミノモンタ,3/5,*,み[のも]んた
みのも,1345,1345,10500,名詞,一般,*,*,*,*,みのも,ミノモ,ミノモ,0/3,*,み[のも
みのみ,1345,1345,10000,名詞,一般,*,*,*,*,みのみ,ミノミ,ミノミ,0/3,*,み[のみ
みのぶ,1345,1345,10000,名詞,一般,*,*,*,*,みのぶ,ミノブ,ミノブ,1/3,*,み]のぶ
みのは,1345,1345,10000,名詞,一般,*,*,*,*,みのは,ミノハ,ミノハ,0/3,*,み[のは
みのと,1345,1345,10000,名詞,一般,*,*,*,*,みのと,ミノト,ミノト,0/3,*,み[のと
みのじ,1345,1345,10000,名詞,一般,*,*,*,*,みのじ,ミノジ,ミノジ,1/3,*,み]のじ
みのえ,1345,1345,10000,名詞,一般,*,*,*,*,みのえ,ミノエ,ミノエ,0/3,*,み[のえ
みの,1345,1345,10000,名詞,一般,*,*,*,*,みの,ミノ,ミノ,1/2,*,み]の
みねね,1345,1345,10000,名詞,一般,*,*,*,*,みねね,ミネネ,ミネネ,0/3,*,み[ねね
みねと,1345,1345,10000,名詞,一般,*,*,*,*,みねと,ミネト,ミネト,0/3,*,み[ねと
みねし,1345,1345,10000,名詞,一般,*,*,*,*,みねし,ミネシ,ミネシ,0/3,*,み[ねし
みね,1345,1345,10000,名詞,一般,*,*,*,*,みね,ミネ,ミネ,1/2,*,み]ね
みによ,1345,1345,10000,名詞,一般,*,*,*,*,みによ,ミニヨ,ミニヨ,0/3,*,み[によ
みにい,1345,1345,10000,名詞,一般,*,*,*,*,みにい,ミニイ,ミニイ,1/3,*,み]にい
みに,1345,1345,10000,名詞,一般,*,*,*,*,みに,ミニ,ミニ,1/2,*,み]に
みなゑ,1345,1345,10000,名詞,一般,*,*,*,*,みなゑ,ミナヱ,ミナヱ,0/3,*,み[なゑ
みなわ,1345,1345,10000,名詞,一般,*,*,*,*,みなわ,ミナワ,ミナワ,0/3,*,み[なわ
みなも,1345,1345,10000,名詞,一般,*,*,*,*,みなも,ミナモ,ミナモ,0/3,*,み[なも
みなみありす,1345,1345,10000,名詞,一般,*,*,*,*,みなみありす,ミナミアリス,ミナミアリス,4/6,*,み[なみあ]りす
みなみ,1345,1345,10500,名詞,一般,*,*,*,*,みなみ,ミナミ,ミナミ,0/3,*,み[なみ
みなほ,1345,1345,10000,名詞,一般,*,*,*,*,みなほ,ミナホ,ミナホ,0/3,*,み[なほ
みなな,1345,1345,10000,名詞,一般,*,*,*,*,みなな,ミナナ,ミナナ,0/3,*,み[なな
みなとみらい,1345,1345,10000,名詞,一般,*,*,*,*,みなとみらい,ミナトミライ,ミナトミライ,0/6,*,み[なとみらい
みなと,1345,1345,10500,名詞,一般,*,*,*,*,みなと,ミナト,ミナト,0/3,*,み[なと
みなづき,1345,1345,10000,名詞,一般,*,*,*,*,みなづき,ミナヅキ,ミナヅキ,2/4,*,み[な]づき
みなつ,1345,1345,10000,名詞,一般,*,*,*,*,みなつ,ミナツ,ミナツ,1/3,*,み]なつ
みなせ,1345,1345,10000,名詞,一般,*,*,*,*,みなせ,ミナセ,ミナセ,0/3,*,み[なせ
みなこ,1345,1345,10000,名詞,一般,*,*,*,*,みなこ,ミナコ,ミナコ,0/3,*,み[なこ
みなぎ,1345,1345,10000,名詞,一般,*,*,*,*,みなぎ,ミナギ,ミナギ,1/3,*,み]なぎ
みなえ,1345,1345,10000,名詞,一般,*,*,*,*,みなえ,ミナエ,ミナエ,0/3,*,み[なえ
みなう,1345,1345,10000,名詞,一般,*,*,*,*,みなう,ミナウ,ミナウ,0/3,*,み[なう
みな,1345,1345,10000,名詞,一般,*,*,*,*,みな,ミナ,ミナ,1/2,*,み]な
みどろ,1345,1345,10000,名詞,一般,*,*,*,*,みどろ,ミドロ,ミドロ,1/3,*,み]どろ
みどりこ,1345,1345,10000,名詞,一般,*,*,*,*,みどりこ,ミドリコ,ミドリコ,2/4,*,み[ど]りこ
みどり,1345,1345,10500,名詞,一般,*,*,*,*,みどり,ミドリ,ミドリ,1/3,*,み]どり
みとも,1345,1345,10000,名詞,一般,*,*,*,*,みとも,ミトモ,ミトモ,1/3,*,み]とも
みとめ,1345,1345,10000,名詞,一般,*,*,*,*,みとめ,ミトメ,ミトメ,0/3,*,み[とめ
みとむ,1345,1345,10000,名詞,一般,*,*,*,*,みとむ,ミトム,ミトム,1/3,*,み]とむ
みとみ,1345,1345,10000,名詞,一般,*,*,*,*,みとみ,ミトミ,ミトミ,1/3,*,み]とみ
みとの,1345,1345,10000,名詞,一般,*,*,*,*,みとの,ミトノ,ミトノ,1/3,*,み]との
みとし,1345,1345,10000,名詞,一般,*,*,*,*,みとし,ミトシ,ミトシ,0/3,*,み[とし
みとこ,1345,1345,10000,名詞,一般,*,*,*,*,みとこ,ミトコ,ミトコ,0/3,*,み[とこ
みとい,1345,1345,10000,名詞,一般,*,*,*,*,みとい,ミトイ,ミトイ,0/3,*,み[とい
みと,1345,1345,10000,名詞,一般,*,*,*,*,みと,ミト,ミト,1/2,*,み]と
みてい,1345,1345,10000,名詞,一般,*,*,*,*,みてい,ミテイ,ミテイ,0/3,*,み[てい
みて,1345,1345,10000,名詞,一般,*,*,*,*,みて,ミテ,ミテ,1/2,*,み]て
みづゑ,1345,1345,10000,名詞,一般,*,*,*,*,みづゑ,ミヅヱ,ミヅヱ,1/3,*,み]づゑ
みづよ,1345,1345,10000,名詞,一般,*,*,*,*,みづよ,ミヅヨ,ミヅヨ,1/3,*,み]づよ
みづめ,1345,1345,10000,名詞,一般,*,*,*,*,みづめ,ミヅメ,ミヅメ,1/3,*,み]づめ
みづほ,1345,1345,10000,名詞,一般,*,*,*,*,みづほ,ミヅホ,ミヅホ,1/3,*,み]づほ
みづは,1345,1345,10000,名詞,一般,*,*,*,*,みづは,ミヅハ,ミヅハ,1/3,*,み]づは
みづな,1345,1345,10000,名詞,一般,*,*,*,*,みづな,ミヅナ,ミヅナ,1/3,*,み]づな
みづき,1345,1345,10000,名詞,一般,*,*,*,*,みづき,ミヅキ,ミヅキ,1/3,*,み]づき
みづえ,1345,1345,10000,名詞,一般,*,*,*,*,みづえ,ミヅエ,ミヅエ,0/3,*,み[づえ
みつを,1345,1345,10000,名詞,一般,*,*,*,*,みつを,ミツヲ,ミツヲ,0/3,*,み[つを
みつゑ,1345,1345,10000,名詞,一般,*,*,*,*,みつゑ,ミツヱ,ミツヱ,1/3,*,み]つゑ
みつゐ,1345,1345,10000,名詞,一般,*,*,*,*,みつゐ,ミツヰ,ミツヰ,0/3,*,み[つゐ
みつる,1345,1345,10000,名詞,一般,*,*,*,*,みつる,ミツル,ミツル,1/3,*,み]つる
みつりゅう,1345,1345,10000,名詞,一般,*,*,*,*,みつりゅう,ミツリュウ,ミツリュウ,2/4,*,み[つり]ユう
みつみ,1345,1345,10000,名詞,一般,*,*,*,*,みつみ,ミツミ,ミツミ,1/3,*,み]つみ
みつほ,1345,1345,10000,名詞,一般,*,*,*,*,みつほ,ミツホ,ミツホ,1/3,*,み]つほ
みつへ,1345,1345,10000,名詞,一般,*,*,*,*,みつへ,ミツヘ,ミツヘ,0/3,*,み[つへ
みつひ,1345,1345,10000,名詞,一般,*,*,*,*,みつひ,ミツヒ,ミツヒ,0/3,*,み[つひ
みつば,1345,1345,10000,名詞,一般,*,*,*,*,みつば,ミツバ,ミツバ,0/3,*,み[つば
